"May 11, 2020",Great quality for the price,"I use these while I work from home to help mute the noises of kids, dog & husband. They don't entirely cancel all outside noise but help to mute everything nicely. Sounds quality is good, they are comfortable, and hold charge for several days. Very impressed so far!",5.0,positive
"May 11, 2020",Sound Quality Is Magical,"I'm not a frequent headphone buyer, for many reasons, and I'm very picky about sound quality....Let me just say, 20 minutes after testing these headphones right out of the box, I'm already writing a biased review.They were nearly fully charged straight out the package, neatly and thoughtfully packaged with a letter of thanks from the developer, and they have to be one of the most simplistic and welcoming headphone designs I've ever witnessed.They come with a quick step guide and an owners guide, but I didn't need either to figure out what to do in order to get it working.My first sound test was a rap song, and I could feel every single beat. I'm a huge bass guy, so you know I had to test it's might. I went to a subwoofer bass test on YouTube, and I was dumbfounded at the intensity of the bass drops and the crispy clear sounds and clicks. It left me in a minor state of euphoria... just magnificent.Now, this is coming from someone who's never bought anything over 500 dollars.These headphones exceeded my expectations in nearly every way.If I had to come up with a con, it'd be my fault, my head and ears are probably above average size. Even so, it still fit snug on my head and my ears were in heaven.I would say the only step up from these is Bose, and I can say that because my friend spent 300 bucks on one and these were nearly there in quality of sound.Anyways, I've never been this excited to have headphones. COWIN knows sound.",5.0,positive
"May 11, 2020",You get what you pay for,Noise cancellation is not strong enough,2.0,negative
"May 11, 2020",Excellent product!,Great noise cancelling!  Wonderful sound quality for wireless (bluetooth) with TV.  Excellent value!!,5.0,positive
"May 11, 2020",Sound quality and mobility.,Good product with unbeatable price.,5.0,positive
"May 11, 2020",nice headphone,They are definitely noise canceling.  I can't even hear my phone ring sitting right next to it.  My only complaint is the weight of the headphones.  They also tend to press your ears against your head pretty hard causing some discomfort if they are worn too long.  I have had some issues with static when I first connect them to the TV.  I found that turning them off and on again to reconnect solves the problem.  Overall  a nice set of headphones.,4.0,positive
"May 11, 2020",Comfy,Everything about them are great!,5.0,positive
"May 11, 2020",Great product well worth the money,Packaging very upscale. Sound quality is phenomenal extremely happy with product.,5.0,positive
"May 11, 2020",Great Product for the price,It works about as well as I wanted it to I do recommend it.,5.0,positive
"May 11, 2020",Great value..cool look and sounds great,My hubbie wanted these and he loves them..And he has enjoyed them as soon as his music came on...,5.0,positive
"May 8, 2020","Good value, but...","For the price, it's a good value.  Sound is decent, pairs easily with good range.  After wearing for a while the snug earmuff style makes your ears hot.  Depending on your sensitivity to this, it may not be satisfactory.",4.0,positive
"May 8, 2020",They're good I guess,"I'm not really disappointed with my purchase, only complaint coming from me is that they're not loud enough. I prefer for music devices to have the Ability to go louder than necessary even if you don't intend to really play it that loud... these you can turn the headphones and your phone all the way up and it's still casual to me. Being over the ear cups I expected them to be louder... the sound quality doesn't disappoint though",4.0,positive
"May 8, 2020",They’re ok,What I expected for the money,3.0,negative
"May 8, 2020",Great product at an amazing price,"I was fairly skeptical when we purchased these. However, after reading the reviews, we decided to purchase them. We have not been disappointed!! The only 'complaint is that the noise-canceling feature could be better. Sometimes the callers will say that I sound like I am down in a tunnel.",5.0,positive
"May 8, 2020",Great sound quality,Nice audio clarity and noise cancellation feature works really well especially when using headphones in public places.,5.0,positive
"May 8, 2020","Great product, great service","These headphones are excellent quality. The only headphones I've heard with better quality sound cost several hundred dollars. They are easy to use, connect via Bluetooth easily but also have an aux cord that can be plugged in.I love these for studying, if you turn on the noise cancelling and play some light music or white noise then even a fairly bustling room is easy to ignore.The cowin service is also very good. Several months after I got my headphones they stopped working for some reason (still don't know why) I went online to cowinaudio.com and registered my headphones for the warranty and was able to order new ones within days. Excellent service 👍.",5.0,positive
"May 8, 2020",Wonderful headphones.👍👍👍,I love the headphones.At my age I’m hard of hearing and they let me listen to my favorite TV shoes and never miss a word.My wife said finally she doesn’t have to repeat what they are say. Thanks and God bless you all.👍👍👍👍👍👍,5.0,positive
"May 8, 2020",Solid Bluetooth Headphones,"These fit comfortably over my ears, and not having a wire to catch on anything is a definite plus. Bluetooth is solid in these, and although they're not 100% noise canceling the quality of music, videos, etc. is still very good. It's nice not having to pause my music just to run to the bathroom. Good headphones for any kind of use!",5.0,positive
"May 8, 2020",Did not meet expectations,"The sound quality on this product was less than expected, both in terms of noise cancelation and when using headset for phone calls.  Would recommend buying something with a higher quality microphone that could be used for phone calls as well.  Wouldn't buy these again.",2.0,negative
"May 8, 2020",Big and bulky but very comfortable,Awesome and comfortable but wish volume could go higher.,5.0,positive
"April 6, 2020",Satisfied,Enjoy this product,4.0,positive
"April 6, 2020",Defective,Two stars because they broke 29 days into the 30 day warranty. Thank goodness I was able to return them. Just stopped working after I used them a few times at my desk. They’re really great quality- just be sure to do the extended warranty.,2.0,negative
"April 6, 2020","Good electronics, mechanical flaws","I bought two of these about a year and a half ago. The sound is great, the noise cancelling works. They are very comfortable. But, there is a problem. The joint between the earphones and the band is weak and it broke on both pairs. This is the joint that allows the headphones to swivel so you can lay them flat and fit them into the storage bag. My wife's broke after about 6 months. Mine broke recently after about 1.5. years. I have not mistreated them, and looking at where it broke it seems like it's just a weak spot in the design. In both cases, I just glued it back. They still work, but without that joint moving I can no longer put them away in the storage bag.",3.0,negative
"April 6, 2020",Such good noise canceling cannot hear when people yell at you,"Got this for my brother and took it for a test run while he was getting money to pay me and I could only hear myself think. The noise canceling is amazing, the sound quality is very good too. Something my brother has something thrown at him cause he can’t hear us😂",5.0,positive
"April 6, 2020",Easy setup,"Easy to pair with any device. The warranty setup took a few minutes after scanning the QR code. I was using them only minutes after they arrived, that's how easy setup is. I did not have to charge them. They come with a usb and audio cord. A leather carrying case is provided as well. I ordered these for Zoom meetings and they are working as expected.",5.0,positive
"April 6, 2020",Don't buy sound quality the worst!,"Wasted my money.  I use to own Sony over ear headphones,  these had such a high rating thought I would get my money's worth! AWFUL! I cannot even hear my music riding the on lawn mower!!!!",1.0,negative
"April 6, 2020",Absolute GARBAGE if you watch video - totally useless - and not that great for audio either,"I'm furious.  I have $12 bluetooth headphones that don't have a problem when playing videos but would never believe a $60 set couldn't handle it.  These are total crap.  If you watch a video with the audio streaming through these, there is about a half-second delay between the audio and video so it's like watching a dubbed foreign movie.  Absolutely awful and completely inexcusable.  And how the heck did these get so many 4-star reviews?!?!  They're UNUSABLE for watching movies or TV but even for audio, they're really not that good.  They certainly aren't very loud and the bass is very heavy and 'muddy'.  Oddly, turning on the Noise Cancellation makes them sound better but why should I have to do that?  If you're only gonna listen to music, AND you want to spend twice as much as another headset which would be louder and sound better, go ahead and buy this piece of garbage.  But if you're ever gonna watch video, you're screwed.  I am flabbergasted that this piece of crap ever made it out of the engineering department.",1.0,negative
"April 6, 2020",Corwin Headphones,I got these just so I could lay in bed and watch movies and listen to music at night onmy laptop and I am really please with my purchase I think they and comfortable anddo what I want them to do. Great Product!!!,5.0,positive
"April 6, 2020",You get what you pay for,"It's not a terrible device. Hence, the 3 star review.CONS:But the noise-canceling feature seems to work in reverse. When it's in noise-cancelling mode I seem to be able to hear more ambient sounds than not. Very weird. Nothing even close to a professional noise-canceling headset. The connectivity is hit and miss. It gets jittery more often that you'd wish.Mic isn't great either. I do a lot of phone calls with a headset and people have been complaining that it's not as good as my previous headset, sometimes they can't hear me.Volume: you have to click and hold UP (?????) to bring the volume down. Who thought of a feature like that? Really??? And hold it down to raise the volume.Worst: there's not way to mute the mic!!PROS:It's affordable. It's decent (not great) for the money.It's comfortable around your ears and over your head.I would look elsewhere, honestly. They look good and feel comfortable but don't really function that well and lack in features.",3.0,negative
"April 6, 2020",Nice,"Initial review, I like,Comfortable on a bald head, pretty light with light ear piece pressure on the ears,Descent Bass, crisp highs. Took a bit to get used to the analog switch to cycle power, turn on noise canceling, and BT connection all in a 3 position slider switch. But besides that I like.Battery life not reviewed, I do not have enough hours on this thing to make a accurate judgment.Does seem very gingerly built but no worse than what you would get from logitech or any other mid market brand.",5.0,positive
"April 6, 2020",Best Bet for the $,great product for the money.  I was pleasantly  surprised....not even far from the quality of my Bose quiet comfort 35 headset which cost $325.,5.0,positive
"April 6, 2020",Tested by a DJ,"These headphones are really good for hours on end listening.  I listen to hours of music and in between have to take phone calls, with these headphones I don’t have to take them off and they don’t get uncomfortable or hurt my head/ears!",5.0,positive
"April 6, 2020",Good... for 8 months,"Sound quality is good. Noise cancelation is fine, but not great. Only got 8 months of daily use (wear at a desk job) from them though. They have a structural design flaw at the pivot points of the speakers. Both pivot points broke within a month of each other.",3.0,negative
"April 6, 2020",Excellent,Bass wasn't what I expected but great overall.,5.0,positive
"April 6, 2020",Comfortable & great sound quality,"I’m a big fan of these headphones. They fit comfortably over my ears, the sound quality is great, and they hold a charge for a whole day of listening. They work within about 20 feet of the device to which they are paired. Would definitely recommend to anyone looking for Bluetooth headphones.",5.0,positive
"April 6, 2020",Sound quality is great!,These are excellent and is better than I anticipated. They fit great around my ears without slipping off if I were to look down while walking or bend down to pick up something and sounds amazing. They really cancel out almost all sounds around you and the bass is excellent for me!,5.0,positive
"April 5, 2020",How to connect to s tv,My dad doesn’t know how to hook up Bluetooth. Thanks,5.0,positive
"April 5, 2020",Excellent Headphones,This product really exceeded my expectations for the price. Works very well in sound canceling,5.0,positive
"April 5, 2020",You get what you pay for,"The product functions poorly.Seems like it is doing something to the Bluetooth, totally jamming it. Microphone plain does not work, no matter what I did.Earpads feel very good, at least when new.The buttons though feel very cheap, loose plastic pieces.Well, you get what you pay for.",1.0,negative
"April 5, 2020",Great buy,The battery seems to last long for now and the noise canceling is great!,5.0,positive
"April 5, 2020",Great headphone -- bad casing -- broke in a few months,Pros - Sound - Noise cancellationCons - Durability,1.0,negative
"April 5, 2020",Constantly crackle and are intermittent with bluetooth connection,"While using these headphones via bluetooth connection, they constantly crackle and cut out, especially if the battery is less than 100%, no matter the source. Never been more annoyed and frustrated while using headphones. Waste of money. Absolute trash headphones.",1.0,negative
"April 5, 2020",Good,"Its not the best heaphones on the market,but they are good headphones.",4.0,positive
"April 5, 2020",Good wireless headphones,Great for the price!,5.0,positive
"April 5, 2020",A much lower price,"I can tap on cardboard and hear it clearly, A tap on the side of a wall can be heard and treble sounds as well yet it's similar to placing a seashell against ones ear. Not good enough for ignoring harassment.",5.0,positive
"April 5, 2020",try it,i like it,4.0,positive
"April 5, 2020",Pathetic customer service but ok product.,"The product by itself is ok minus the active noise cancellation and the plug that you’ll get if the bluetooth setting is nit working or it’s dead.  I’m rating this a 1-star due to their customer service. They were rude and cut me off when I had a problem with them so I have to fixed them myself. Don’t buy from them if you find something wrong with the product, I switch back to Skullcandy since their tech is more refined.",1.0,negative
"April 5, 2020","Very good, Excelent.","Very good, Excelent.",5.0,positive
"April 5, 2020",Comfy!,Working at home.  Great for being able to move around hands free or to document info while on the call. Great for HIPPA compliance when others home .,5.0,positive
"April 4, 2020",Very comfortable headphones,"These headphones are very comfortable and over-the-ear allowing them to be noise cancelling, which is great.  They're light, have a nice range for bluetooth, and have good sound for such a reasonable price.",5.0,positive
"April 4, 2020",COWIN E7 Headphones,These were a gift for my son. He seems to like them.,5.0,positive
"April 4, 2020",Great headphones for a fantastic price,"I've really been impressed with these. I have a pair of Bose over-ear headphones that I use at work, but wanted a cheaper pair of noise cancelling headphones to use at home when the neighbors get too noisy. These are fantastic. Awesome battery life, comfortable to wear, and the noise cancelling is way better than I was expecting for $60. Highly recommend!",5.0,positive
"April 4, 2020",Great for the price,They are very good headphones for the price!,5.0,positive
"April 4, 2020",Stopped Connecting shortly after purchase.  Can't get company to email me back,They worked great for a brief bit of time.  I've had them for 45 days and only used them for the last 3 weeks.  They were working fine and then stopped connecting to any of the devices that they paired to.  Tried unpairing and then they wouldn't pair at all.  Not pleased.  Especially since I cannot get the company to contact me back which is probably due to everything shutting down right now.,2.0,negative
"April 4, 2020",Great Customer Service,"I bought these for my father who is in his 70s and has to go to dialysis multiple times a week.  He was always complaining about how loud it was with all the machines beeping, people talking (and unfortunately yelling).  He is stuck in that chair for hours at a time but had trouble sleeping or focusing on what he was doing on his computer.  He absolutely loved these headphones.  He used them every time he went to dialysis - he said they were great for keeping the noise out and allowed him to listen to music or watch videos on his computer in peace.  Unfortunately, they broke after only a few months despite him being super careful with them.  The part where one ear piece attaches to the headband broke.  We tried taping it, gluing it . . . it didn't work because the ear pieces swivel.  While the wire was not cut and sound still came through, it was impossible to wear.  When I contacted customer service they immediately agreed to replace the pair, no questions asked, even though I didn't buy the warranty.  He was so happy to get them back.  I was worried that the new pair could have the same issue so I bought him the hard case and I bought the warranty, just in case.  I'm so glad I did, because the new pair ended up breaking in exactly the same way.  I contacted customer service and they said they would replace them again (I had the warranty by that point so there was no question there).  However, I explained the situation and said I was concerned that the headphones would just keep breaking.  They offered to upgrade the pair at no cost to their E7 Pro version.  I was so shocked -- I wasn't expecting that at all.  I guess I just wanted to have it ""on the record"" that there was a defect in case the headphones did break again.  They shipped the E7s straight to my dad and he was over the moon.  He loved how they linked up with his laptop without him having to do anything and he said they sounded awesome.  He's only had them about a month and a half so we'll see how the new ones hold up but I couldn't be happier with the customer service.  My dad didn't want me to keep spending money on headphones and to him these are really a luxury item so it was nice that he didn't have to feel bad when he got his replacements and he truly appreciates them.  As for sound quality/noise cancelling I can't really comment as he's no audiophile but he said they're comfy and they do exactly what he needs them to do.  Very pleased with the purchase despite the hiccups.",5.0,positive
"April 4, 2020",Not very long lasting or durable.,"Loved them while they worked. The ear cups covering started flaking off leaving black flakes all over my bald head, then one of the arms just broke and it was over.",2.0,negative
"April 4, 2020",Perfect travel headphones.,Great and good what they are made for.,5.0,positive
"April 4, 2020",Enjoyable experience,"Was a little concerned at the fit at first, but found that they were reasonably comfortable when worn even for longer durations like plane flights. I'm no audiophile, but overall very impressive for the price point, certainly a great set to own if looking to step up from in-ear or <$50 headphones.",5.0,positive
"April 3, 2020",Amazing Frequency Response,This headset connected easily to every Bluetooth enabled device we own.  The sound quality was amazing!  It is like sitting in a movie theater with surround sound full bass and treble response.  I have not really tested the noise cancellation feature yet but even if it doesn't work at all the price is well worth it for the headset alone.,5.0,positive
"April 3, 2020",Great purchase!,"I love this noise cancelling headphones. It's comfortable and has excellent sound quality. My son borrowed it, and now kept it as his own, as it's easier to ignore his little brother and reduced their altercations. Highly recommended.",5.0,positive
"April 3, 2020",Very Pleased,These COWIN E7's have fantastic sound quality. I'm mostly enjoying the awesome Noise Cancelling. I do a lot of Auto Detailing (shop vac)and quite  a bit of Land Scapping work. What I'm really pleased with about my COWIN E7 is. That they were delivered a whole day early.Big Shot Out To Amazon on n the early delivery 👍🏽👍🏽,4.0,positive
"April 3, 2020","Zero noise cancelling, would not recommend","Comfortable, decent sound but, ZERO noise canceling. Very surprised and disappointed that these were an Amazon Choice recommendation.",2.0,negative
"April 3, 2020",Customer service,Excellent headphone and better customer service. After 4 years of use rechargeable battery died.Cowin replaced headphones. GREAT COMPANY did much more than required.,5.0,positive
"April 3, 2020",Definitely keepers,I've had these for a few months and they're the best over the ear headphones I've had. Great quality overall and a really good price,5.0,positive
"April 3, 2020",There good,There really good first time I brought a item like this,5.0,positive
"April 3, 2020",Don’t waste your money,Absolute garbage. Surely all these other reviews are fake. I bought these for my son who has ADHD and has trouble concentrating when he’s doing schoolwork. When we switched to homeschooling because of COVID I knew I needed something that would block out the noise at home (three other siblings and four dogs) so I purchased these because of the amazing reviews. First thing I did was try them on. They are plastic and feel so cheaply designed. I was willing to let that slide if it helped even slightly with helping him concentrate. He tried them on and after four minutes told me he could hear every single thing (just slightly muffled). Really disappointed and hope amazon looks into all these fake reviews. Don’t waste your money!,1.0,negative
"April 3, 2020",Finally a Great pair of Headphones!,These headphones were purchased for my son who has gone through quite a few including Sony and Ear Candy.  He loves the Cowin headphones. He said hands down these are THE BEST he’s ever owned!!,5.0,positive
"April 3, 2020",Always runs on battery power,"i bought these because i needed another pair while we're working from home during this quarantine. i am pleased with the sound quality. The biggest issue i have with them is that they always use battery power, even when you're listening with just the aux cord and not bluetooth. All my other pairs do not do this. And you cannot use them while they are charging. If i had caught these features prior to buying them, i honestly probably would not have purchased them as that is highly inconvenient. It's my own fault though for not reading everything thoroughly.",2.0,negative
"April 3, 2020",Great affordable noise canceling headphones,"I got this for a long haul trip, and it worked pretty well. I did not have to recharge. I also used this while cleaning (vacuuming), listening to music. I did not hear the vacuum at all!",4.0,positive
"April 3, 2020",Good Product,Overall good headphones. Need to be careful when handling though. Prone to breaking at swivel point.,4.0,positive
"April 3, 2020",Best Noise Cancelling Headphones!,"These are a quarter of the price of most noise cancelling headphones -- and they're just as good!  I was amazed how good they are. The ear cups are extremely comfortable and really hug around your ears.  Even before you turn on the noise cancelling you'll notice a big difference in ""quiet"" as the ear cups gently suction around your ears.  Turn the noise cancelling on, and ""golden silence.""  The bluetooth works perfectly with my iPhone and the sound quality is top-notch.  The sound quality for music is also great with or without the noise-cancelling turn on.  You lose a pinch of base with your music when you have cancelling, but barely noticeable.  With music on, unless it's soft orchestrational, there's really no reason to even turn noise-cancelling on since the headphone cups cancel out enough outside noise that the music will override.",4.0,positive
"April 3, 2020",WOW,Great headphones I was shocked by noise cancellation worked really well.  For the Price and comfort they are great.Not muddy in sound and bass is just right imo.It does take a little bit of time for break in.,5.0,positive
"April 3, 2020",Nice Headphones,"These are my first pair of over the head headphones, and i'm definitely not a sound critic, but these were good headphones and the charge lasts a long time! My only complaint is the fit was less than satisfactory. I saw some reviews of people saying their ears hurt after long wears. I didn't think I would have any problems since my ears are pretty small. Unfortunately that was not the case and I had some discomfort after an hour or two.  However - I'm glad I bought these and they are a good starter for my 'over the head headphones lifestyle'. They are getting lots of use during this time when my husband and I are both working from home.",4.0,positive
